username, created_at, lng, lat, text
kailuabicycle, Sat Jan 30 02:05:17 +0000 2021, -157.799589, 21.319944, @TVH_NEWYORK ワイアエと言います。以前、レストランNobu が入っていました。 
noahdyenotdie, Sat Jan 30 02:05:17 +0000 2021, -82.439835, 38.407664, @AbbieTall I don’t think it’s THAT bad 
jacksonkid92, Sat Jan 30 02:05:17 +0000 2021, -117.824049, 33.810159, @PatricioPitbull will be the one that brings @TeamKhabib out of retirement. mark my words ! 👏🏻 
CommunityChMin, Sat Jan 30 02:05:17 +0000 2021, -85.193928, 34.266745, Prophecy of the coming Messiah...Today's reading: Genesis 48-50(https://t.co/jiskz9XYok) #dailybiblereading https://t.co/VMWSdQlGfV 
barbwriting, Sat Jan 30 02:05:17 +0000 2021, -104.789327, 38.888519, @johnpavlovitz @KimMangone @andrearoth888 Please do. We would love to have you. 
Gregs_Anatomy, Sat Jan 30 02:05:17 +0000 2021, -83.173867, 32.678207, @eb4prez https://t.co/0I27wB0PNY 
eldaamolina, Sat Jan 30 02:05:17 +0000 2021, -111.498181, 28.969863, Fuerza! En la mía acabamos de pasar por eso, también un hermano muchos días en el hospital muy delicado. Salió hace… https://t.co/39omT5P40E 
mrcas213, Sat Jan 30 02:05:17 +0000 2021, -118.351218, 33.833714, @SwissTriple_M @WallOfMoms Done ✅ 
twdecastro, Sat Jan 30 02:05:17 +0000 2021, -118.411907, 34.020789, @JohnnyODell @Carlgrimeser stay away mia 🙈 
CeeeJayyxo, Sat Jan 30 02:05:18 +0000 2021, -73.193796, 40.781511, @KrissBiggaVells @Ibelissetanya__ LMFAOOOOOOOO FUCK U KRIS!!!! don’t worry I’ll get it 
beetdiggers24, Sat Jan 30 02:05:18 +0000 2021, -103.636623, 40.260175, @MestizoLeftist Nice. Crypto is the next big thing I think. Got me a few now but my big ones are #Bitcoin #Ethereum… https://t.co/plwEQqx5RN 
dowdypfootdoc, Sat Jan 30 02:05:18 +0000 2021, -82.688701, 38.496352, @JTA_58 @thisgrilllife @sak_shoes @CherryPinkCat @KKingsbeer 👍🏻👍🏻🔥🔥 
CCHS_Activities, Sat Jan 30 02:05:18 +0000 2021, -92.436774, 38.304558, 👏👏👏 
BBB1022, Sat Jan 30 02:05:18 +0000 2021, -76.210766, 40.348151, Willie Nelsonhttps://t.co/OQ6C0XSU65 
UnderCo10, Sat Jan 30 02:05:18 +0000 2021, -80.846785, 35.209059, Well, alright Cody! 
itsangelk93, Sat Jan 30 02:05:18 +0000 2021, -98.500000, 29.416700, #BenedictCumberbatch as #DOCTORSTRANGE 🐍💚 @ San Antonio, Texas https://t.co/dLhQPwr4HF 
bassmaniacriley, Sat Jan 30 02:05:18 +0000 2021, -81.590344, 28.546119, @genesimmons That Orange turd needs to just disappear forever. 
Stax1312, Sat Jan 30 02:05:18 +0000 2021, -86.136609, 40.035742, kanye kraft could be the worst song of the year 
HipHopDotCa, Sat Jan 30 02:05:18 +0000 2021, -73.996149, 40.705425, "GETTING THE BAG" Coming Soon..💰💰💰😈👽.@416savege Ft. @visual6ix@heatwave91. 👀👀👀 @ Brooklyn Bridge https://t.co/Jhlb7HkmD5 
EricChumbler, Sat Jan 30 02:05:18 +0000 2021, -88.643038, 37.074757, BOYS 2nd District(6-3) McCracken County-55(5-6) St. Mary-255:31 3rd qtr. Mustangs playing elite on both sides of… https://t.co/qv5b6robou 
drizzydrea18, Sat Jan 30 02:05:19 +0000 2021, -120.588674, 46.657769, i was on the lift with this guy today and he was explaining stocks to me and he was really cute so i was pretending… https://t.co/7r7iLUboI0 
ThatGuyEdub, Sat Jan 30 02:05:19 +0000 2021, -83.804475, 27.698682, @sir_cade @JagsPoolBoy https://t.co/oJhO81460X 
AndreiBulu, Sat Jan 30 02:05:19 +0000 2021, -119.987357, 38.893409, @nealboudette Please have faith in technology. Tesla is well aware of NHTSA’s requirements. The vehicle will be sup… https://t.co/ldm3Mwmv86 
Kennydeuce2, Sat Jan 30 02:05:19 +0000 2021, -71.060963, 42.171127, @L_Pap21 @jSmooov33 @boywonder34 @Amyers1960 Archies gym was definitely intense. Caught a couple of your games when I was a young pup lmfao 
QueenJAMES_2you, Sat Jan 30 02:05:19 +0000 2021, -84.022463, 39.806916, So the new curfew is at 11:00pm? 
rcsamayoa, Sat Jan 30 02:05:19 +0000 2021, -77.014398, 38.898603, @DCHomos I’m going to pray for you. 
JabsSupreme, Sat Jan 30 02:05:19 +0000 2021, -80.846785, 35.209059, @SirCharlesBanks I’m ready!!! 
TurfStarWestern, Sat Jan 30 02:05:19 +0000 2021, -111.931711, 34.168253, It’s that time again! Lots of Toro equipment out prepping the course for the Farmer’s Insurance Open @GolfTorrey. P… https://t.co/CIQNHgq63Q 
frankcjames, Sat Jan 30 02:05:20 +0000 2021, -94.628608, 38.915593, @laurenboebert Is that why you decided not to finish? 
mariahdelgado97, Sat Jan 30 02:05:20 +0000 2021, -96.586749, 32.973067, 🍊👽 https://t.co/3rpL8O3CSP 
angeldobard, Sat Jan 30 02:05:20 +0000 2021, -90.833088, 29.794553, @Arahsiqqqq i'm watching rupaul and someone pronounced it differently from what i've always heard😭 
npbraden, Sat Jan 30 02:05:20 +0000 2021, -85.722346, 38.195555, @PSAAirlinesInc Going for great! 
ArturoA95970015, Sat Jan 30 02:05:20 +0000 2021, -100.365274, 25.807314, @rbnmendoza5 https://t.co/iPQ3ppP5HF 
madiesash, Sat Jan 30 02:05:20 +0000 2021, -93.262046, 44.970610, got nothin to say these days https://t.co/6H203MfKbm 
MDBSings, Sat Jan 30 02:05:20 +0000 2021, -118.411907, 34.020789, @ghettoOPRAH_ @1fauxtograph I, too, would like to join. I was in a throuple before and enjoyed it very much. lol. 
EloyRod42019297, Sat Jan 30 02:05:21 +0000 2021, -88.442060, 42.310709, https://t.co/h1Tb88jjcz 
abigail_able99, Sat Jan 30 02:05:21 +0000 2021, -75.974638, 39.591280, Be my Sarah Cameron to John B 
_1NorrisOnly, Sat Jan 30 02:05:21 +0000 2021, -84.433106, 33.767195, Weak as hell 
casseveritt, Sat Jan 30 02:05:21 +0000 2021, -97.754724, 30.323346, @matthen4470 You weren't debating blu-ray in 2001! :-) 
gntlmnking, Sat Jan 30 02:05:21 +0000 2021, -73.849441, 40.850347, Julius Randle with a beautiful block. #Knicks #NewYorkForever #NBA 
thattherecorey, Sat Jan 30 02:05:21 +0000 2021, -85.242564, 35.091954, Dear @chevrolet @GM @GMC    Please bring back the Astro and or Safari. Thanks                                  Corey 
GQ_Down, Sat Jan 30 02:05:21 +0000 2021, -83.099288, 42.352787, I... I’m interested. 
almighty_red, Sat Jan 30 02:05:21 +0000 2021, -74.063787, 40.778489, market been so trash since this $GME squeeze. 
bigangrylaw, Sat Jan 30 02:05:21 +0000 2021, -95.446486, 29.838495, So I guess it’s just happenstance that @investvoyager isn’t letting any of us access our accounts.... 
EduardooCaPo, Sat Jan 30 02:05:22 +0000 2021, -106.162898, 28.941866, No todos tus “amigos” se alegraran de tus logros. 
levismom82, Sat Jan 30 02:05:21 +0000 2021, -75.117998, 40.004866, @AlanaJaneen @suzisarcasm Look on TikTok when I get a chance 😂 I think I need to make it longer 
StueckenJane, Sat Jan 30 02:05:22 +0000 2021, -118.411907, 34.020789, @MaryLTrump Yes!!! 
tonymarquezroon, Sat Jan 30 02:05:22 +0000 2021, -110.722327, 27.883699, @SERGIOCARLOSGAR Me acordé del Prades 
lindsayrathh, Sat Jan 30 02:05:22 +0000 2021, -92.583091, 34.592187, The house hunt began tonight for Peyton and I am I am SO excited for this journey. God is doing big things!!!!! 
zaythar, Sat Jan 30 02:05:22 +0000 2021, -119.306608, 37.269176, @AgentM YOU GOT A HOUSE?! https://t.co/FdWNmK5ck0 
Govern1World, Sat Jan 30 02:05:22 +0000 2021, -72.750231, 41.762317, This is so wrong on many levels. Give ☮️ a chance, defund the Pentagon. 
Baileybones32, Sat Jan 30 02:05:22 +0000 2021, -86.136609, 40.035742, @BierKuken @Indybeersleuth @SunKingBrewing @PaulDSmith16 @RobertRolfeFedd @BradMitchell02 @jim_roach @mulljon… https://t.co/BA5Q584dsj 
BossyBarBoutiqu, Sat Jan 30 02:05:22 +0000 2021, -90.011008, 29.982601, https://t.co/rTTwSenbs7 
chiddybangy, Sat Jan 30 02:05:22 +0000 2021, -73.849441, 40.850347, @SeitenSpitt Saturday?! Where you at? 👀 
EddieLCastillo, Sat Jan 30 02:05:22 +0000 2021, -96.761753, 32.819858, @mtgreenee https://t.co/BFJhRI83Hn 
cesarx_275, Sat Jan 30 02:05:22 +0000 2021, -90.194890, 29.905825, Asi es la vida , pa la otra ponte las pilas 
CertiPete, Sat Jan 30 02:05:22 +0000 2021, -88.435141, 42.162591, Girl with #hoodie 🦉😊 https://t.co/Hua8dKAdTS 
nlantz1986, Sat Jan 30 02:05:22 +0000 2021, -74.012217, 40.201915, Okay Ben 
sm0_LFC, Sat Jan 30 02:05:22 +0000 2021, -73.723025, 45.557830, @RTarabic عدد اللي يثقون سالب 0 بس قناة روسية حكومية وش راح تكتب وم قدرت تغطي ولا ثانية من المظاهرات المليونية.🤣 
TimberviewHigh, Sat Jan 30 02:05:23 +0000 2021, -97.130337, 32.613163, @TviewBasketball leads @JunitBasketball 46-41 at the end of 3. 
eti_ena, Sat Jan 30 02:05:23 +0000 2021, -120.583402, 44.145437, The next chapter... so thankful for all the people who helped me get this opportunity! Mount up! https://t.co/UAqWkXz8GB 
fitz2022, Sat Jan 30 02:05:23 +0000 2021, -83.173867, 32.678207, @CNN Don’t forget murdering babies, the beginning of driving gas prices up, allowing criminals into the U.S., destr… https://t.co/2MhVxy0HcF 
eudave_sandra, Sat Jan 30 02:05:23 +0000 2021, -114.099388, 36.808331, It's about time 
DukeHomer, Sat Jan 30 02:05:23 +0000 2021, -87.574691, 38.003467, @titanjazz Thank you 💜 
m6ylin, Sat Jan 30 02:05:23 +0000 2021, -96.053431, 41.275721, I’m getting treated like a queen yall be safe out there 💯 
CW4Truth, Sat Jan 30 02:05:23 +0000 2021, -79.420865, 38.003376, @NBCBlacklist Again, don’t like direction shows going... hope season will give answers..FINALLY. It’s getting bit “… https://t.co/WIBGiCDobx 
TheAlexEParker, Sat Jan 30 02:05:23 +0000 2021, -73.968542, 40.780709, Let’s all calm the hell down. 
strawberyfeels, Sat Jan 30 02:05:24 +0000 2021, -118.411907, 34.020789, I’m so sick of eating. What’s your favorite meal? 
kaylllaaanicole, Sat Jan 30 02:05:24 +0000 2021, -111.931711, 34.168253, @hptorres19 I’m gonna have to watch it when I get home lol 
prettylulfinese, Sat Jan 30 02:05:24 +0000 2021, -97.285913, 32.779967, Cant wait to get my weight bac up .. I let things eat me up mentally tht effected me physically 😩 .. 
beariana_grande, Sat Jan 30 02:05:24 +0000 2021, -85.722346, 38.195555, @Samwell_0 Hehehe. Thanks. 🙌🏾💖 
KieraChaunte, Sat Jan 30 02:05:24 +0000 2021, -76.295896, 36.763216, @dom_savant 😂😂😂😂😂😂😂😂😂 
jgvbriel, Sat Jan 30 02:05:25 +0000 2021, -76.324382, 39.503100, Rose literally did Jans balls ball look but silver ???? 
veiledbychacha, Sat Jan 30 02:05:25 +0000 2021, -88.067740, 41.876680, Just posted a photo @ Veiled By ChaCha https://t.co/B6SYfA2l8p 
BDcocktails, Sat Jan 30 02:05:25 +0000 2021, -93.262046, 44.970610, @IKEAUSA why is Oak Creek the only store offering click and collect? I set Twin Cities as my home store and entered… https://t.co/noXAcNjyOT 
RichardBColon, Sat Jan 30 02:05:25 +0000 2021, -75.770041, 42.746617, @quajay https://t.co/fTmxIqwmMJ 
GregFingers, Sat Jan 30 02:05:25 +0000 2021, -74.066663, 40.718001, This Knicks-Cavs game might be setting the game of basketball back decades 
William72215567, Sat Jan 30 02:05:25 +0000 2021, -83.804475, 27.698682, @AllEarsNet Fuck.. the white house.. Time for the states to take back their rights or seceed.. 
crisf2525, Sat Jan 30 02:05:25 +0000 2021, -73.831187, 40.670879, @Smart_Reads 😴 beautiful dreams    and a nice weekend my dear Smart ✨🥶🌨✨👼🏼👼🏼👼🏼✨😷🌍✨🌙✨ 
